,zip,file name,entry,Description,CPV,URI,processed_description,lowercase_description
765,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211112_041741_2.atom,482,"Obras necesarias para el acondicionamiento, resanado y pintado de las fachadas exteriores de diversos edificios de titularidad municipal. Los edificios en los que se llevarán a cabo los trabajos son los indicados por el propio Ayuntamiento, con el siguiente orden de prioridad:
- Antiguas Casas Consistoriales.
- Edificio Cultural de Santo Domingo.
- Edificio Espacio Joven.
- Ayuntamiento de Alcalá de los Gazules.
- Centro Cívico “El Parque”.",['45200000.0'],https://contrataciondelestado.es/wps/wcm/connect/83c4f852-5b18-4825-b082-4ad7b1cb1bcf/DOC202111021244464__+Invitacion+a+contratistas__.pdf?MOD=AJPERES,obra necesario acondicionamiento   resanado pintado fachada exterior diverso edificio titularidad municipal   edificio llevar cabo trabajo indicado propio ayuntamiento   siguiente orden prioridad    antiguo casa consistorial    edificio cultural santo    edificio espacio joven    ayuntamiento alcalá gazul    centro cívico   parque  ,"obras necesarias para el acondicionamiento, resanado y pintado de las fachadas exteriores de diversos edificios de titularidad municipal. los edificios en los que se llevarán a cabo los trabajos son los indicados por el propio ayuntamiento, con el siguiente orden de prioridad:
- antiguas casas consistoriales.
- edificio cultural de santo domingo.
- edificio espacio joven.
- ayuntamiento de alcalá de los gazules.
- centro cívico “el parque”."
766,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211112_041741_1.atom,463,"Redacción de Proyecto de embellecimiento de isletas y rotonda de entrada en elmunicipio, así como dirección de obra durante su ejecución, estudio y coordinación de seguridad y salud. Actuación inlcuída dentro del Programa de Cooperación en Inversiones y Servicios (PLAN CONTIGO-PCIS 2ª convocatoria)",['71200000.0'],https://contrataciondelestado.es/wps/wcm/connect/620299ec-3a6e-4415-84e2-c754a7ec3fd7/DOC202111110916201636618579043_Informe_de_Alcald_a.pdf?MOD=AJPERES,redacción proyecto embellecimiento isleta rotonda entrada elmunicipio   así dirección obro ejecución   estudio coordinación seguridad salud   actuación inlcuído dentro programa cooperación inversión servicio   plan contigopcis   convocatoria,"redacción de proyecto de embellecimiento de isletas y rotonda de entrada en elmunicipio, así como dirección de obra durante su ejecución, estudio y coordinación de seguridad y salud. actuación inlcuída dentro del programa de cooperación en inversiones y servicios (plan contigo-pcis 2ª convocatoria)"
767,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211112_041741_1.atom,403,"Instalación Solar Fotovoltaica en régimen de autoconsumo con excedentes con compensación, situada en cubierta de edificio municipal destinado a Ayuntamiento, Plaza de la Constitución, nº1, de San Agustín del Guadalix (MADRID)","['[9332000, 45310000]']",https://contrataciondelestado.es/wps/wcm/connect/8771996c-b520-4e8f-b44d-bc8b37f3fe73/DOC20211018144104MEMORIA+JUSTIFICATIVA+DEL+CONTRATO.pdf?MOD=AJPERES,instalación solar fotovoltaico régimen autoconsumo excedente compensación   situado cubierto edificio municipal destinado ayuntamiento   plazar constitución   n   san agustín guadalix   madrid,"instalación solar fotovoltaica en régimen de autoconsumo con excedentes con compensación, situada en cubierta de edificio municipal destinado a ayuntamiento, plaza de la constitución, nº1, de san agustín del guadalix (madrid)"
768,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211112_041741_1.atom,400,"Redacción de Proyecto de Ampliación interior del Cementerio Municipal, así como dirección de obra durante su ejercución, estudio y coordinación de seguridad y  salud. Actuación incluida dentro del Programa de cooperación en inversiones y servicios (PLAN CONTIGO-PCIS 2ª convocatoria)",['71200000.0'],https://contrataciondelestado.es/wps/wcm/connect/e95075e1-7ac9-429a-bdfa-e790ef603f7d/DOC202111110938221636619899200_Informe_de_Alcald_a.pdf?MOD=AJPERES,redacción proyecto ampliación interior cementerio municipal   así dirección obro ejercución   estudio coordinación seguridad salud   actuación incluido dentro programa cooperación inversión servicio   plan contigopcis   convocatoria,"redacción de proyecto de ampliación interior del cementerio municipal, así como dirección de obra durante su ejercución, estudio y coordinación de seguridad y  salud. actuación incluida dentro del programa de cooperación en inversiones y servicios (plan contigo-pcis 2ª convocatoria)"
769,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211112_041741_1.atom,370,"Instalación Solar Fotovoltaica en régimen de autoconsumo con excedentes con compensación, situada en cubierta de edificio municipal destinado a Escuela de las Artes, Calle de la Rioja, nº1, de San Agustín del Guadalix (MADRID)","['[45310000, 9332000]']",https://contrataciondelestado.es/wps/wcm/connect/9acb40e4-e7a3-4873-ac07-0ef414e18750/DOC20211019134223MEMORIA+JUSTIFICATIVA+DEL+CONTRATO.pdf?MOD=AJPERES,instalación solar fotovoltaico régimen autoconsumo excedente compensación   situado cubierto edificio municipal destinado escuela artes   calle rioja   n   san agustín guadalix   madrid,"instalación solar fotovoltaica en régimen de autoconsumo con excedentes con compensación, situada en cubierta de edificio municipal destinado a escuela de las artes, calle de la rioja, nº1, de san agustín del guadalix (madrid)"
770,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211112_041741_1.atom,357,"Redacción de proyecto de actuación para la construcción de campo de fútbol 7 de albero en suelo no urbanizable, conforme a los Artículo 42 y 43 de la ley 7/2002, de 17 de diciembre, de Ordenación Urbanística de Andalucia. Obra incluída dentro del Programa de Cooperación en Inversiones y Servicios (PLAN CONTIGO- PCIS 2ªconvocatoria)",['71200000.0'],https://contrataciondelestado.es/wps/wcm/connect/1cf207ee-98df-4efd-acde-fc8f6d11f5b8/DOC202111081025341636363533155_Informe_de_Alcald_a.pdf?MOD=AJPERES,redacción proyecto actuación construcción campo fútbol   albero suelo urbanizable   conforme artículo    ley      ordenación urbanístico andalucia   obra incluído dentro programa cooperación inversión servicio   plar contigo pcis convocatoria,"redacción de proyecto de actuación para la construcción de campo de fútbol 7 de albero en suelo no urbanizable, conforme a los artículo 42 y 43 de la ley 7/2002, de 17 de diciembre, de ordenación urbanística de andalucia. obra incluída dentro del programa de cooperación en inversiones y servicios (plan contigo- pcis 2ªconvocatoria)"
771,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211112_041741_1.atom,326,"Redacción de Proyecto de ¿Construcción de Campo de fútbol 7 de albero en suelo no urbanizable¿, así como dirección de obra durante su ejecución, estudio y coordinación de seguridad y salud. Actuación incluída dentro del Programa de Cooperación en Inversiones y Servicios (PLAN CONTIGO-PCIS 2ª convocatoria)",['71200000.0'],https://contrataciondelestado.es/wps/wcm/connect/465791e9-0416-47e1-858e-a11e969f6d33/DOC202111081029301636363769494_Informe_de_Alcald_a.pdf?MOD=AJPERES,redacción proyecto construcción campo fútbol   albero suelo urbanizable   así dirección obro ejecución   estudio coordinación seguridad salud   actuación incluído dentro programa cooperación inversión servicio   plan contigopcis   convocatoria,"redacción de proyecto de ¿construcción de campo de fútbol 7 de albero en suelo no urbanizable¿, así como dirección de obra durante su ejecución, estudio y coordinación de seguridad y salud. actuación incluída dentro del programa de cooperación en inversiones y servicios (plan contigo-pcis 2ª convocatoria)"
772,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211112_041741.atom,216,"Servicio de Asistencia Técnica para la redacción del Proyecto de Urbanización y otros Servicios Complementarios para la ejecución de las obras de urbanización de la 2ª Fase del Sector R3 del Polígono Industrial Las Picadas II de Almendralejo, Badajoz",['71240000.0'],https://contrataciondelestado.es/wps/wcm/connect/2901c973-e294-438d-be60-7098848b6e89/DOC20211028131859FEI21+013+PCAP+DEF.pdf?MOD=AJPERES,servicio asistencia técnico redacción proyecto urbanización servicio complementario ejecución obra urbanización   far sector r polígono industrial picada ii almendralejo   badajoz,"servicio de asistencia técnica para la redacción del proyecto de urbanización y otros servicios complementarios para la ejecución de las obras de urbanización de la 2ª fase del sector r3 del polígono industrial las picadas ii de almendralejo, badajoz"
773,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211113_041824_1.atom,95,"Suministro de equipos de laboratorio para la medición de la contaminación por agua, por insolubles y la densidad para el laboratorio del Arsenal que presta servicio a los Buques de Acción Marítima del Mando Naval de Canarias",['38434000.0'],https://contrataciondelestado.es/wps/wcm/connect/8afebfd1-b419-45c5-8dee-38309f45d2bc/DOC20211103132601CONDICIONES+CONTRACTUALES+933+.pdf?MOD=AJPERES,suministro equipo laboratorio medición contaminación agua   insolubl densidad laboratorio arsenal prestar servicio buque acción marítimo mando naval canarias,"suministro de equipos de laboratorio para la medición de la contaminación por agua, por insolubles y la densidad para el laboratorio del arsenal que presta servicio a los buques de acción marítima del mando naval de canarias"
774,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211113_041824.atom,63,"Contrato menor de espectáculo infantil al aire libre que incluya: 2 Talleres de manualidades, un
juego intergeneracional y Microteatro, con motivo de la conmemoración del Día Internacional contra la Violencia
hacia las Mujeres. Se llevará a cabo el día 28 de noviembre de 2021.",['92000000.0'],https://contrataciondelestado.es/wps/wcm/connect/f4bd3d6c-1270-4d57-899e-c645a155735e/DOC20211104132036Informe-Propuesta_Contratacion_Menor-4.pdf?MOD=AJPERES,contrato menor espectáculo infantil aire libre incluir    taller manualidades   juego intergeneracional microteatro   motivo conmemoración día internacional violencia hacia mujer   llevar cabo día   ,"contrato menor de espectáculo infantil al aire libre que incluya: 2 talleres de manualidades, un
juego intergeneracional y microteatro, con motivo de la conmemoración del día internacional contra la violencia
hacia las mujeres. se llevará a cabo el día 28 de noviembre de 2021."
775,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211117_042713_3.atom,190,"El objeto del presente contrato es el cálculo para la ciudad de Alcobendas de 4 indicadores experimentales, según la definición del Manual Europeo para la Elaboración de Informes Locales Voluntarios de contribución a los Objetivos de Desarrollo Sostenible, usando información georreferenciada","['[73200000, 79411000, 79419000, 72224000]']",https://contrataciondelestado.es/wps/wcm/connect/72d43126-2a54-4c38-8029-c69594ff18e3/DOC20211025122349Informe+tecnico+report.pdf?MOD=AJPERES,objeto presente contrato cálculo ciudad alcobendas   indicador experimental   según definición manual europeo elaboración informe local voluntario contribución objetivo desarrollo sostenible   usar información georreferenciado,"el objeto del presente contrato es el cálculo para la ciudad de alcobendas de 4 indicadores experimentales, según la definición del manual europeo para la elaboración de informes locales voluntarios de contribución a los objetivos de desarrollo sostenible, usando información georreferenciada"
776,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211117_042713_1.atom,19,JASANFER. Suministro abierto de test de  antígenos para el diagnóstico de infección por covid-19 frente al sars-cov2 para los buques  de la flota apoyados por la farmacia de buques de la jefatura de apoyo sanitario del Arsenal Militar de Ferrol,['33696500.0'],https://contrataciondelestado.es/wps/wcm/connect/c092d0b9-12a3-4a7a-bf7a-2650d73ffa0e/DOC20211015110748NO+PROCEDE+PCAP.pdf?MOD=AJPERES,jasanfer   suministro abierto test antígenos diagnóstico infección covid frente sarscov buque flotar apoyado farmacia buqu jefaturar apoyo sanitario arsenal militar ferrol,jasanfer. suministro abierto de test de  antígenos para el diagnóstico de infección por covid-19 frente al sars-cov2 para los buques  de la flota apoyados por la farmacia de buques de la jefatura de apoyo sanitario del arsenal militar de ferrol
777,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211118_041728.atom,204,"Cursos formativos, personas desempleadas para formación y capacitación en el manejo de maquinarias, así como en la adquisición de habilidades para la obtención de puestos de trabajo.
Carretillero, Puente Grúa, Plataformas elevadoras. 2021",['80510000.0'],https://contrataciondelestado.es/wps/wcm/connect/306a0725-f7d0-46fb-805a-e3ac325a6e2c/DOC20211115134554Pliego_de_condiciones_administrativas.pdf?MOD=AJPERES,curso formativo   persona desempleado formación capacitación manejo maquinaria   así adquisición habilidad obtención puestos trabajo   carretillero   puente grúa   plataforma elevadora  ,"cursos formativos, personas desempleadas para formación y capacitación en el manejo de maquinarias, así como en la adquisición de habilidades para la obtención de puestos de trabajo.
carretillero, puente grúa, plataformas elevadoras. 2021"
778,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211121_193947_7.atom,104,Adquisición de botellas de aire comprimido y analizador de atmósfera necesarios para el Servicio de Contraincendios que presta apoyo al tránsito de las aeronaves en el Aeródromo de la B.N.R. y participan en O.M.P.,['34114000.0'],https://contrataciondelestado.es/wps/wcm/connect/ae50a0af-a266-4b38-b633-eef4c1d83ff3/DOC20211111133302DECLARACION+RESPONSABLE+SUMINISTROS.pdf?MOD=AJPERES,adquisición botella aire comprimido analizador atmósferar necesario servicio contraincendio prestar apoyo tránsito aeronave aeródromo bnr   participar omp,adquisición de botellas de aire comprimido y analizador de atmósfera necesarios para el servicio de contraincendios que presta apoyo al tránsito de las aeronaves en el aeródromo de la b.n.r. y participan en o.m.p.
779,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211121_193947_5.atom,365,"Suministro de monitores adaptados con cámara web integrada, y cámaras web individuales para ajustar a equipos para la realización de videoconferencias en el ámbito laboral, así como asistencia a cursos de manera telemática.",['32300000.0'],https://contrataciondelestado.es/wps/wcm/connect/ddf59df0-5bd0-483a-a8ee-b3b02427f48b/DOC20211108093018Informe+118+Material+Multimedia+report.pdf?MOD=AJPERES,suministro monitor adaptado cámara web integrado   cámara web individual ajustar equipo realización videoconferencia ámbito laboral   así asistenciar curso manera telemático,"suministro de monitores adaptados con cámara web integrada, y cámaras web individuales para ajustar a equipos para la realización de videoconferencias en el ámbito laboral, así como asistencia a cursos de manera telemática."
780,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211121_193947_2.atom,432,"OBRAS PARA LA RENOVACION DE LA DECORACION EXTERIOR DE LOS MONOLITOS DE BIENVENIDA EN EL MUNICIPIO DE ALCOBENDAS.
 Constituye el objeto del contrato de obras para la renovación de la decoración exterior de los siete monolitos de bienvenida de 1000 x 400 x 500 mm, que se encuentran a las entradas de la ciudad cuya ubicación se detalla en los documentos adjuntos  ","['[45200000, 45211360, 45000000]']",https://contrataciondelestado.es/wps/wcm/connect/033f1582-c602-43d4-8c4e-7c6bcf706c20/DOC20211115085248INF+TECNICO+report.pdf?MOD=AJPERES,obra renovacion decoracion exterior monolito bienvenido municipio alcobenda   constituir objeto contrato obra renovación decoración exterior siete monolito bienvenido   x   x   mm   encontrar entrada ciudad cuyo ubicación detalla documento adjunto,"obras para la renovacion de la decoracion exterior de los monolitos de bienvenida en el municipio de alcobendas.
 constituye el objeto del contrato de obras para la renovación de la decoración exterior de los siete monolitos de bienvenida de 1000 x 400 x 500 mm, que se encuentran a las entradas de la ciudad cuya ubicación se detalla en los documentos adjuntos  "
781,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211123_041741_2.atom,48,"Suministro de material eléctrico para la mejora de la eficiencia energética en los edificios del Centro de Educación Infantil, Biblioteca y Ayuntamiento con objeto de mejorar sus condiciones ambientales (3 lotes)",['31520000.0'],https://contrataciondelestado.es/wps/wcm/connect/a6b3f483-d38e-4f8c-98e7-505db04dc02c/DOC20211103125240Prescripciones+contrato.pdf?MOD=AJPERES,suministro material eléctrico mejor eficiencia energético edificio centro educación infantil   biblioteca ayuntamiento objeto mejorar condición ambiental    lote,"suministro de material eléctrico para la mejora de la eficiencia energética en los edificios del centro de educación infantil, biblioteca y ayuntamiento con objeto de mejorar sus condiciones ambientales (3 lotes)"
782,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211125_041903_1.atom,497,"Suministro de material para la renovación de las salas de reuniones y formación de la GUMA para dotarlas de nuevas funcionalidades y así adaptarlas a las nuevas tecnologías en audio y vídeo, así como dotarlas para la realización de videconferencia",['32320000.0'],https://contrataciondelestado.es/wps/wcm/connect/8f575176-97f6-4690-b2f9-2274c701a8db/DOC20211104130607Caracteristicas+contrato.pdf?MOD=AJPERES,suministro material renovación sala reunión formación gumar dotarlos nuevo funcionalidad así adaptarlar nuevo tecnología audio vídeo   así dotarlos realización videconferenciar,"suministro de material para la renovación de las salas de reuniones y formación de la guma para dotarlas de nuevas funcionalidades y así adaptarlas a las nuevas tecnologías en audio y vídeo, así como dotarlas para la realización de videconferencia"
783,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211126_041951_2.atom,143,"CONTRATO DE OBRA PARA DOTAR DE ACCESIBILIDAD ITINERARIOS PEATONALES EN LA AVDA. DE LA
TRANSICIÓN ESPAÑOLA EN EL MUNICIPIO DE ALCOBENDAS
Las obras a realizar se concretan en la pavimentación de los paseos actualmente en zahorra en adoquín
de hormigón bicapa de color de 20x10x8 cm, con una anchura de 3,00 m y delimitados por bordillos de
hormigón, adecuando su trazado para que las pendientes cumplan con criterios de accesibilida","['[45000000, 45200000, 45211360]']",https://contrataciondelestado.es/wps/wcm/connect/5bca5603-0eb2-406f-8dc2-e74b088c39a1/DOC20211119131242it+ACCESIBILIDAD+ACERAS+report.pdf?MOD=AJPERES,contrato obra dotar accesibilidad itinerario peatonal avda transición español municipio alcobenda obra realizar concretar pavimentación paseo actualmente zahorra adoquín hormigón bicapa color xx cm   anchura   m delimitado bordillo hormigón   adecuar trazado pendiente cumplir criterio accesibilido,"contrato de obra para dotar de accesibilidad itinerarios peatonales en la avda. de la
transición española en el municipio de alcobendas
las obras a realizar se concretan en la pavimentación de los paseos actualmente en zahorra en adoquín
de hormigón bicapa de color de 20x10x8 cm, con una anchura de 3,00 m y delimitados por bordillos de
hormigón, adecuando su trazado para que las pendientes cumplan con criterios de accesibilida"
784,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211126_041951_1.atom,400,"Contrato Menor para la celebración de una Zambomba Flamenca a cargo del grupo
artístico de Juana María Guerrero Vega dirigida a los usuarios del Área de Tercer Edad el día 29 de
noviembre de 2021 en el Palacio de la Paz de Fuengirola.",['92310000.0'],https://contrataciondelestado.es/wps/wcm/connect/bb84571e-ae1b-4c6f-adef-3ab1d500b10c/DOC20211110125119Informe-Propuesta_Contratacion_Menor-5.pdf?MOD=AJPERES,contrato menor celebración zambombo flamenco cargo grupo artístico juana maría guerrero vega dirigido usuario área tercer edad día    palacio paz fuengirolo,"contrato menor para la celebración de una zambomba flamenca a cargo del grupo
artístico de juana maría guerrero vega dirigida a los usuarios del área de tercer edad el día 29 de
noviembre de 2021 en el palacio de la paz de fuengirola."
785,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211126_041951_1.atom,126,Gestión de incidencias en la tramitación informática de las aportaciones al Programa NSIP de la OTAN y de otros servicios complementarios de La Unidad de Asuntos Económico en el Exterior (UAEE) de SUBGECO.,['79411000.0'],https://contrataciondelestado.es/wps/wcm/connect/65508086-27d6-411f-8013-2d41581616ea/DOC2021110513111304+PCAP+UNIDAD+EXTERIOR.pdf?MOD=AJPERES,gestión incidencia tramitación informáticar aportación programa nsip otar servicio complementario unidad asuntos económico exterior   uaee   subgeco,gestión de incidencias en la tramitación informática de las aportaciones al programa nsip de la otan y de otros servicios complementarios de la unidad de asuntos económico en el exterior (uaee) de subgeco.
786,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211126_041951.atom,384,"Servicios de redacción del proyecto, dirección de las obras y coordinación de seguridad y salud para la instalación de una pérgola fotovoltaica y 5 puntos de recarga en el aparcamiento municipal situado en la urbanización sa Torre de Son Durí de sa Rápita, T.M. de Campos.","['[71242000, 71540000, 71317200]']",https://contrataciondelestado.es/wps/wcm/connect/0c074e94-e47b-4b19-b3e2-860850add44f/DOC202110140849142021_052CM+Inici_expedient.pdf?MOD=AJPERES,servicio redacción proyecto   dirección obra coordinación seguridad salud instalación pérgola fotovoltaico   punto recargar aparcamiento municipal situado urbanización sa torrir durí so rápitar   tm   campo,"servicios de redacción del proyecto, dirección de las obras y coordinación de seguridad y salud para la instalación de una pérgola fotovoltaica y 5 puntos de recarga en el aparcamiento municipal situado en la urbanización sa torre de son durí de sa rápita, t.m. de campos."
787,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211128_041240.atom,96,"Suministro mediante compra de 1 bandera de España con escudo 300x450cm
120gr/mt2 y 1 mástil de aluminio cónico de 10 metros, dividido en dos lotes:
LOTE 1: Suministro de 1 bandera de España con escudo 450 x300 cm 120gr/mt2
LOTE 2: Suministro de 1 mástil de aluminio cónico de 10 metros","['[35821000, 35821100]']",https://contrataciondelestado.es/wps/wcm/connect/75b9992e-039a-4db3-9325-71d1135bb10d/DOC20211112111205Informe-Propuesta_Contratacion_Menor-1.pdf?MOD=AJPERES,suministro mediante compra   bandera españa escudo xcm grmt   mástil aluminio cónico   metro   dividido dos lote   lotar    suministro   bandera españa escudo   x cm grmt lotar    suministro   mástil aluminio cónico   metro,"suministro mediante compra de 1 bandera de españa con escudo 300x450cm
120gr/mt2 y 1 mástil de aluminio cónico de 10 metros, dividido en dos lotes:
lote 1: suministro de 1 bandera de españa con escudo 450 x300 cm 120gr/mt2
lote 2: suministro de 1 mástil de aluminio cónico de 10 metros"
788,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211130_102306_1.atom,323,Contratación del Servicio de ingeniería para la redacción del proyecto de terminación del segundo ramal de conducción de transporte de agua potable al Parque de Desarrollo Industrial Norte de Extremadura desde el municipio de Navalmoral de la Mata (Cáceres).,['71300000.0'],https://contrataciondelestado.es/wps/wcm/connect/72ac8c2a-663a-4013-8e14-38d81c7b8411/DOC20211112103958FEI21+015+PCAP.pdf?MOD=AJPERES,contratación servicio ingenieer redacción proyecto terminación segundo ramal conducción transporte agua potable parque desarrollo industrial norte extremadura municipio navalmoral mata   cácer  ,contratación del servicio de ingeniería para la redacción del proyecto de terminación del segundo ramal de conducción de transporte de agua potable al parque de desarrollo industrial norte de extremadura desde el municipio de navalmoral de la mata (cáceres).
789,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211201_041707.atom,38,"Servicios de redacción de proyecto, dirección de obras y coordinación de seguridad y salud para la instalación de una pérgola fotovoltaica y 5 puntos de recarga en el aparcamiento municipal situado en la urbanización Sa Torre de Son Durí de sa Rapita del término municipal de Campos","['[71242000, 71540000, 71317200]']",https://contrataciondelestado.es/wps/wcm/connect/2784e659-dadd-4f78-a516-7a7ce4a9baf0/DOC202110291206232021_052CMbis+Inici_expedient.pdf?MOD=AJPERES,servicio redacción proyecto   dirección obra coordinación seguridad salud instalación pérgola fotovoltaico   punto recargar aparcamiento municipal situado urbanización sa torrir durí so rapitar término municipal campo,"servicios de redacción de proyecto, dirección de obras y coordinación de seguridad y salud para la instalación de una pérgola fotovoltaica y 5 puntos de recarga en el aparcamiento municipal situado en la urbanización sa torre de son durí de sa rapita del término municipal de campos"
790,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211202_042259_3.atom,286,Realizar la adecuación de la red eléctrica del taller de Metrología  en la que se repara el material que será desplegado en la operación Presencia Avanzada Reforzada (eFP) en Letonia en favor de las Fuerzas Armadas Españolas.,['45310000.0'],https://contrataciondelestado.es/wps/wcm/connect/5b04f932-5f2e-46a3-8d8c-f2c801e7ab21/DOC2021112408143909+PCAP+418.pdf?MOD=AJPERES,realizar adecuación red eléctrico taller metrología repar material desplegado operación presencia avanzado reforzado   efp   letonia favor fuerzas armado español,realizar la adecuación de la red eléctrica del taller de metrología  en la que se repara el material que será desplegado en la operación presencia avanzada reforzada (efp) en letonia en favor de las fuerzas armadas españolas.
791,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211202_042259_2.atom,478,Sustituir focos antiguos por focos LED para mejorar las condiciones lumínicas de la nave principal reparar el material que será desplegado en la operación Presencia Avanzada Reforzada (eFP) en Letonia en favor de las Fuerzas Armadas Españolas,['45310000.0'],https://contrataciondelestado.es/wps/wcm/connect/8fcfb1f6-8b7d-4754-b8fd-f22478809cda/DOC2021112409015009+PCAP+419.pdf?MOD=AJPERES,sustituir foco antiguo foco led mejorar condición lumínico nave principal reparar material desplegado operación presencia avanzado reforzado   efp   letonia favor fuerzas armado español,sustituir focos antiguos por focos led para mejorar las condiciones lumínicas de la nave principal reparar el material que será desplegado en la operación presencia avanzada reforzada (efp) en letonia en favor de las fuerzas armadas españolas
792,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211202_042259.atom,229,SERFER.- Suministro abierto de pertrechos inventariables no inlcluidos en el acuerdo marco (expte 2021/ar40u/00001021e de la subdat-disos) para buques de la armada apoyados por el arsenal militar de Ferrol.,['44400000.0'],https://contrataciondelestado.es/wps/wcm/connect/fb4b2487-4afb-47ea-836e-572d050d10c3/DOC20211111113514NO+PROCEDE+PCAP.pdf?MOD=AJPERES,serfer suministro abierto pertrecho inventariabl inlcluido acuerdo marco   exptar arue subdatdiso   buque armado apoyado arsenal militar ferrol,serfer.- suministro abierto de pertrechos inventariables no inlcluidos en el acuerdo marco (expte 2021/ar40u/00001021e de la subdat-disos) para buques de la armada apoyados por el arsenal militar de ferrol.
793,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211202_042259.atom,214,Adquisición e instalación de cuadros eléctricos en la nave principal en la que se repara el material que será desplegado en la operación Presencia Avanzada Reforzada (eFP) en Letonia en favor de las Fuerzas Armadas Españolas,['45310000.0'],https://contrataciondelestado.es/wps/wcm/connect/007dab2a-c63a-4769-b264-7c60602f556f/DOC2021112513555809+PCAP+430.pdf?MOD=AJPERES,adquisición instalación cuadro eléctrico nave principal reparo material desplegado operación presencia avanzado reforzado   efp   letonia favor fuerzas armado español,adquisición e instalación de cuadros eléctricos en la nave principal en la que se repara el material que será desplegado en la operación presencia avanzada reforzada (efp) en letonia en favor de las fuerzas armadas españolas
794,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211203_042019_1.atom,287,Contrato menor de servicio de actividades dirigidas al colectivo juvenil dentro de la campaña contra la violencia de género “juventud en accion contra la violencia de genero” con el lema “1000 metros acciones contra la violencia de género”,['92000000.0'],https://contrataciondelestado.es/wps/wcm/connect/2e83f7b8-f980-4307-8e84-65cbf99a00c7/DOC20211202094542REGLAMENTO.pdf?MOD=AJPERES,contrato menor servicio actividad dirigido colectivo juvenil dentro campaña violencia género   juventud accion violencia genero   lema    metro acción violencia género,contrato menor de servicio de actividades dirigidas al colectivo juvenil dentro de la campaña contra la violencia de género “juventud en accion contra la violencia de genero” con el lema “1000 metros acciones contra la violencia de género”
795,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211203_042019_1.atom,211,"Organización modo virtual de actividades de intercambio de experiencias y conocimiento del Proyecto Bigdata 4Rivers en España; Vistas de estudio, Seminario de transferencias y Matchings, del Proyecto EPICAH",['73220000.0'],https://contrataciondelestado.es/wps/wcm/connect/6b181956-56e3-4bee-8537-eb64cc985258/DOC20211202101917PliegoTecnicoSeminSPBigdataok.pdf?MOD=AJPERES,organización modo virtual actividad intercambio experiencia conocimiento proyecto bigdato rivers españa   visto estudio   seminario transferencia matchings   proyecto epicah,"organización modo virtual de actividades de intercambio de experiencias y conocimiento del proyecto bigdata 4rivers en españa; vistas de estudio, seminario de transferencias y matchings, del proyecto epicah"
